,WeekendTapIn,YearMonth,WeekendTapOut,BusStopCode,WeekdayTapIn,WeekdayTapOut
9481,6301.0,2024-02,12277.0,77339,21953.0,47982.0
9482,976.0,2024-02,1508.0,77341,3090.0,5545.0
9483,1301.0,2024-02,1079.0,77349,4579.0,3978.0
9484,1780.0,2024-02,596.0,77351,5205.0,3192.0
9485,591.0,2024-02,1754.0,77359,2644.0,4545.0
9486,3725.0,2024-02,888.0,77361,10610.0,3413.0
9487,575.0,2024-02,3413.0,77369,2565.0,9975.0
9488,648.0,2024-02,662.0,77379,1629.0,1273.0
9489,3332.0,2024-02,425.0,77381,10376.0,2448.0
9490,538.0,2024-02,4178.0,77389,1540.0,13792.0
9491,6401.0,2024-02,6702.0,78031,17844.0,18853.0
9492,6871.0,2024-02,7495.0,78039,19123.0,21435.0
9493,8507.0,2024-02,4680.0,78049,24083.0,11551.0
9494,12700.0,2024-02,9220.0,78061,36547.0,25122.0
9495,15976.0,2024-02,19326.0,78069,45800.0,58457.0
9496,5274.0,2024-02,7633.0,78071,15108.0,21047.0
9497,5728.0,2024-02,4607.0,78079,14776.0,12246.0
9498,4963.0,2024-02,5664.0,78081,14600.0,16916.0
9499,5148.0,2024-02,5335.0,78089,15876.0,13738.0
9500,1444.0,2024-02,1021.0,78091,3079.0,1925.0
9501,689.0,2024-02,1519.0,78099,1445.0,3813.0
9502,15605.0,2024-02,14237.0,78101,31932.0,33243.0
9503,14693.0,2024-02,17575.0,78109,32335.0,34187.0
9504,11626.0,2024-02,6825.0,78111,31875.0,20470.0
9505,5629.0,2024-02,9141.0,78119,17225.0,24268.0
9506,3361.0,2024-02,1636.0,78121,9054.0,5621.0
9507,1254.0,2024-02,1450.0,78129,4832.0,3878.0
9508,2776.0,2024-02,780.0,78131,11447.0,2617.0
9509,446.0,2024-02,1967.0,78139,1992.0,10020.0
9510,3762.0,2024-02,1214.0,78141,15206.0,6784.0
9511,1348.0,2024-02,2282.0,78149,6669.0,9964.0
9512,1629.0,2024-02,2026.0,78151,8032.0,5929.0
9513,3599.0,2024-02,2900.0,78159,12263.0,13030.0
9514,2239.0,2024-02,3197.0,78161,7918.0,9661.0
9515,4759.0,2024-02,3775.0,78169,16226.0,13786.0
9516,1267.0,2024-02,3176.0,78171,5905.0,10810.0
9517,1746.0,2024-02,1333.0,78179,6326.0,5081.0
9518,8302.0,2024-02,6995.0,78181,23268.0,19181.0
9519,8042.0,2024-02,8411.0,78189,21208.0,23458.0
9520,5150.0,2024-02,4399.0,78191,18507.0,16774.0
9521,4785.0,2024-02,6397.0,78199,17562.0,19140.0
9522,2889.0,2024-02,4215.0,78201,10385.0,13384.0
9523,4201.0,2024-02,4527.0,78209,14318.0,13825.0
9524,3145.0,2024-02,4185.0,78211,9958.0,14247.0
9525,3154.0,2024-02,4571.0,78219,10422.0,11258.0
9526,5284.0,2024-02,7156.0,78221,16013.0,20400.0
9527,4456.0,2024-02,4308.0,78229,12890.0,13114.0
9528,880.0,2024-02,1159.0,78231,5227.0,5442.0
9529,2506.0,2024-02,850.0,78241,8411.0,3267.0
9530,784.0,2024-02,5427.0,78251,1311.0,11697.0
9531,4445.0,2024-02,60.0,78259,10231.0,254.0
9532,1563.0,2024-02,3816.0,78261,3310.0,10802.0
9533,2434.0,2024-02,161.0,78269,7989.0,455.0
9534,699.0,2024-02,1474.0,78271,2181.0,4910.0
9535,1079.0,2024-02,509.0,78279,3154.0,1215.0
9536,2435.0,2024-02,3484.0,80009,4821.0,6075.0
9537,7284.0,2024-02,7840.0,80011,18772.0,17863.0
9538,3468.0,2024-02,3162.0,80029,7490.0,8725.0
9539,29009.0,2024-02,24203.0,80031,59456.0,48100.0
9540,4603.0,2024-02,3403.0,80039,4823.0,3526.0
9541,20694.0,2024-02,21244.0,80049,45634.0,44487.0
9542,22437.0,2024-02,21602.0,80051,55593.0,51577.0
9543,47697.0,2024-02,22314.0,80069,80584.0,41455.0
9544,16330.0,2024-02,35089.0,80071,34267.0,65215.0
9545,33994.0,2024-02,28463.0,80089,55590.0,53646.0
9546,18237.0,2024-02,25288.0,80091,38666.0,47882.0
9547,30648.0,2024-02,15889.0,80101,83832.0,33222.0
9548,5675.0,2024-02,22576.0,80109,12277.0,65880.0
9549,2261.0,2024-02,2730.0,80111,4602.0,5516.0
9550,5708.0,2024-02,11939.0,80119,11860.0,22220.0
9551,4886.0,2024-02,5449.0,80141,17348.0,19281.0
9552,5980.0,2024-02,6453.0,80149,22290.0,22393.0
9553,5550.0,2024-02,4156.0,80151,17724.0,14358.0
9554,6072.0,2024-02,9609.0,80159,18024.0,26029.0
9555,4377.0,2024-02,5581.0,80161,10875.0,14587.0
9556,3375.0,2024-02,5274.0,80169,10137.0,14898.0
9557,53.0,2024-02,57.0,80171,70.0,41.0
9558,50.0,2024-02,68.0,80179,68.0,130.0
9559,58.0,2024-02,209.0,80181,175.0,205.0
9560,192.0,2024-02,88.0,80189,227.0,135.0
9561,546.0,2024-02,323.0,80191,942.0,212.0
9562,7621.0,2024-02,8362.0,80199,18412.0,20206.0
9563,1526.0,2024-02,2244.0,80211,3524.0,6466.0
9564,1209.0,2024-02,1581.0,80219,3568.0,3133.0
9565,1617.0,2024-02,10678.0,80229,8148.0,35951.0
9566,1807.0,2024-02,70.0,80231,4691.0,107.0
9567,100.0,2024-02,3305.0,80239,354.0,9639.0
9568,9272.0,2024-02,9.0,80249,24180.0,27.0
9569,8462.0,2024-02,11579.0,80251,19275.0,24597.0
9570,4913.0,2024-02,3555.0,80259,11819.0,12477.0
9571,282.0,2024-02,291.0,80269,1281.0,1074.0
9572,1469.0,2024-02,4831.0,80271,2765.0,16070.0
9573,11139.0,2024-02,3401.0,80279,32844.0,6933.0
9574,3255.0,2024-02,1893.0,80289,9055.0,4585.0
9575,504.0,2024-02,689.0,80291,1709.0,1594.0
9576,173.0,2024-02,548.0,80299,562.0,2170.0
9577,330.0,2024-02,1227.0,80301,1051.0,3572.0
9578,585.0,2024-02,430.0,80309,1528.0,1332.0
9579,56.0,2024-02,2556.0,80311,161.0,6121.0
9580,4656.0,2024-02,1433.0,80319,11391.0,4277.0
9581,13394.0,2024-02,12606.0,81011,26904.0,27147.0
9582,15169.0,2024-02,12258.0,81029,28843.0,24075.0
9583,11714.0,2024-02,14037.0,81031,23418.0,27578.0
9584,12840.0,2024-02,9145.0,81049,26224.0,19385.0
9585,4700.0,2024-02,7169.0,81051,11791.0,15011.0
9586,8525.0,2024-02,4865.0,81069,17905.0,11327.0
9587,21692.0,2024-02,9017.0,81081,74921.0,28398.0
9588,19583.0,2024-02,29918.0,81089,47389.0,99639.0
9589,5717.0,2024-02,4717.0,81091,20652.0,20240.0
9590,7741.0,2024-02,4671.0,81099,26347.0,14442.0
9591,1604.0,2024-02,2571.0,81101,3608.0,8145.0
9592,3084.0,2024-02,1640.0,81109,10196.0,4390.0
9593,59792.0,2024-02,44992.0,81111,161242.0,127211.0
9594,28080.0,2024-02,8933.0,81119,76665.0,23178.0
9595,12374.0,2024-02,55235.0,81129,31226.0,145282.0
9596,1903.0,2024-02,1537.0,81131,5347.0,3733.0
9597,2089.0,2024-02,7174.0,81139,4681.0,11597.0
9598,1953.0,2024-02,2746.0,81141,7351.0,8553.0
9599,3150.0,2024-02,3010.0,81149,10474.0,8407.0
9600,2854.0,2024-02,3018.0,81151,12758.0,12342.0
9601,5400.0,2024-02,5736.0,81159,17000.0,16317.0
9602,6111.0,2024-02,6841.0,81161,17753.0,16274.0
9603,6518.0,2024-02,6307.0,81169,12801.0,15671.0
9604,13024.0,2024-02,13462.0,81171,32833.0,36682.0
9605,8040.0,2024-02,7164.0,81179,19235.0,16210.0
9606,26303.0,2024-02,7725.0,81181,78595.0,23630.0
9607,8045.0,2024-02,29720.0,81189,21353.0,81357.0
9608,481.0,2024-02,1036.0,81191,1254.0,3326.0
9609,918.0,2024-02,1583.0,81199,2576.0,7419.0
9610,3775.0,2024-02,2632.0,81201,11702.0,7558.0
9611,1583.0,2024-02,3599.0,81209,8887.0,11326.0
9612,14797.0,2024-02,8659.0,81211,43139.0,25911.0
9613,5875.0,2024-02,11625.0,81219,17682.0,34032.0
9614,744.0,2024-02,592.0,81221,2495.0,1936.0
9615,673.0,2024-02,1336.0,81229,2082.0,3606.0
9616,381.0,2024-02,2028.0,81231,872.0,3408.0
9617,15544.0,2024-02,27054.0,82009,40061.0,78240.0
9618,21286.0,2024-02,21401.0,82011,44034.0,37013.0
9619,37872.0,2024-02,25519.0,82029,78246.0,54381.0
9620,19748.0,2024-02,22912.0,82032,40090.0,46719.0
9621,5674.0,2024-02,8272.0,82033,12325.0,15882.0
9622,36773.0,2024-02,38404.0,82049,74055.0,76587.0
9623,1100.0,2024-02,5507.0,82051,2486.0,11569.0
9624,4645.0,2024-02,883.0,82059,9227.0,1915.0
9625,46508.0,2024-02,23460.0,82061,133623.0,59092.0
9626,16104.0,2024-02,15801.0,82069,48912.0,49419.0
9627,9719.0,2024-02,3708.0,82071,33267.0,10453.0
9628,3957.0,2024-02,9959.0,82079,13302.0,33735.0
9629,3628.0,2024-02,2397.0,82081,10921.0,6609.0
9630,2351.0,2024-02,4173.0,82089,7346.0,11784.0
9631,7180.0,2024-02,6894.0,82091,17910.0,13639.0
9632,7913.0,2024-02,8101.0,82099,15094.0,19602.0
9633,15482.0,2024-02,11733.0,82109,17203.0,15314.0
9634,1047.0,2024-02,2407.0,82111,2166.0,4809.0
9635,9873.0,2024-02,8025.0,82119,16697.0,16226.0
9636,1071.0,2024-02,3609.0,82121,5166.0,13498.0
9637,2981.0,2024-02,824.0,82129,16248.0,4083.0
9638,1879.0,2024-02,8220.0,82131,4695.0,18993.0
9639,5614.0,2024-02,1528.0,82139,13558.0,3575.0
9640,1861.0,2024-02,2890.0,82141,5497.0,6647.0
9641,4661.0,2024-02,2220.0,82149,10214.0,5326.0
9642,3380.0,2024-02,3331.0,82151,5049.0,6793.0
9643,2651.0,2024-02,3000.0,82159,5160.0,4266.0
9644,572.0,2024-02,1064.0,82171,1378.0,2753.0
9645,1228.0,2024-02,721.0,82179,2742.0,1283.0
9646,588.0,2024-02,1302.0,82181,1127.0,3576.0
9647,5841.0,2024-02,5438.0,82221,14400.0,12499.0
9648,709.0,2024-02,354.0,82229,2468.0,1684.0
9649,561.0,2024-02,1260.0,82231,1350.0,1495.0
9650,3868.0,2024-02,6586.0,83011,11306.0,16262.0
9651,5451.0,2024-02,2748.0,83029,11274.0,7383.0
9652,2861.0,2024-02,4681.0,83031,8207.0,11462.0
9653,4361.0,2024-02,2194.0,83049,10413.0,6156.0
9654,9696.0,2024-02,6096.0,83059,20641.0,14956.0
9655,27800.0,2024-02,22394.0,83062,94002.0,60030.0
9656,86.0,2024-02,1062.0,83063,154.0,1917.0
9657,1886.0,2024-02,1607.0,83079,4819.0,4206.0
9658,10150.0,2024-02,8148.0,83081,15509.0,20794.0
9659,5949.0,2024-02,10347.0,83099,13036.0,14180.0
9660,35679.0,2024-02,24620.0,83101,105174.0,70267.0
9661,11621.0,2024-02,21305.0,83109,28593.0,58460.0
9662,9202.0,2024-02,6787.0,83111,28558.0,18328.0
9663,10145.0,2024-02,12768.0,83119,27189.0,37198.0
9664,3452.0,2024-02,1359.0,83121,10504.0,4835.0
9665,1341.0,2024-02,3018.0,83129,3796.0,8848.0
9666,1509.0,2024-02,868.0,83131,4007.0,2307.0
9667,1110.0,2024-02,972.0,83139,3430.0,3157.0
9668,926.0,2024-02,838.0,83141,2503.0,2307.0
9669,486.0,2024-02,463.0,83149,1144.0,887.0
9670,2561.0,2024-02,4988.0,83151,7633.0,14564.0
9671,3838.0,2024-02,2646.0,83159,10657.0,7208.0
9672,1579.0,2024-02,772.0,83169,3732.0,1844.0
9673,1272.0,2024-02,572.0,83171,2913.0,1884.0
9674,760.0,2024-02,1887.0,83179,2258.0,5005.0
9675,959.0,2024-02,420.0,83181,2103.0,2351.0
9676,448.0,2024-02,588.0,83189,2267.0,1697.0
9677,196.0,2024-02,266.0,83191,676.0,715.0
9678,167.0,2024-02,192.0,83199,639.0,586.0
9679,108.0,2024-02,931.0,83201,212.0,2471.0
9680,1176.0,2024-02,69.0,83209,2456.0,205.0
9681,771.0,2024-02,259.0,83219,2615.0,870.0
9682,385.0,2024-02,355.0,83229,1629.0,1400.0
9683,1076.0,2024-02,971.0,83231,3155.0,3486.0
9684,684.0,2024-02,688.0,83239,2291.0,2366.0
9685,1023.0,2024-02,1305.0,83249,3163.0,3797.0
9686,115.0,2024-02,552.0,83251,736.0,1722.0
9687,54.0,2024-02,1001.0,83261,1508.0,3813.0
9688,364.0,2024-02,26.0,83269,1306.0,83.0
9689,147.0,2024-02,788.0,83271,587.0,2432.0
9690,1518.0,2024-02,136.0,83279,4663.0,444.0
9691,399.0,2024-02,430.0,83281,1027.0,1124.0
9692,6797.0,2024-02,2445.0,83291,17784.0,7091.0
9693,4182.0,2024-02,8395.0,83299,11703.0,22693.0
9694,5887.0,2024-02,1419.0,83301,14115.0,3405.0
9695,685.0,2024-02,4814.0,83309,2115.0,10865.0
9696,3641.0,2024-02,1017.0,83311,10353.0,3288.0
9697,1090.0,2024-02,3632.0,83319,3056.0,9115.0
9698,9501.0,2024-02,8503.0,83321,27216.0,27149.0
9699,5508.0,2024-02,5421.0,83329,16462.0,15948.0
9700,103.0,2024-02,86.0,83331,342.0,151.0
9701,824.0,2024-02,925.0,83341,2487.0,2775.0
9702,1001.0,2024-02,1123.0,83351,2952.0,3203.0
9703,4318.0,2024-02,4815.0,83361,12135.0,14012.0
9704,843.0,2024-02,708.0,83371,2789.0,1939.0
9705,55.0,2024-02,113.0,83381,267.0,404.0
9706,236177.0,2024-02,229949.0,84009,605643.0,576755.0
9707,17994.0,2024-02,20832.0,84011,56718.0,71842.0
9708,9552.0,2024-02,4978.0,84019,27636.0,10502.0
9709,19908.0,2024-02,16715.0,84021,55891.0,45578.0
9710,15929.0,2024-02,14929.0,84029,40595.0,40420.0
9711,99299.0,2024-02,68870.0,84031,254512.0,188808.0
9712,36316.0,2024-02,65637.0,84039,96749.0,190697.0
9713,12632.0,2024-02,14532.0,84041,34027.0,38832.0
9714,24474.0,2024-02,19783.0,84049,67564.0,51675.0
9715,6856.0,2024-02,17457.0,84051,22694.0,44732.0
9716,22093.0,2024-02,11183.0,84059,58530.0,34503.0
9717,15097.0,2024-02,14851.0,84061,46738.0,44463.0
9718,16308.0,2024-02,19290.0,84069,47247.0,58671.0
9719,4385.0,2024-02,4446.0,84071,10801.0,12319.0
9720,3273.0,2024-02,2513.0,84079,9798.0,5982.0
9721,3182.0,2024-02,2670.0,84081,7665.0,7232.0
9722,4282.0,2024-02,5202.0,84089,12410.0,13219.0
9723,4877.0,2024-02,8459.0,84101,16415.0,27186.0
9724,6389.0,2024-02,4273.0,84109,26679.0,16120.0
9725,8347.0,2024-02,5971.0,84111,20660.0,16240.0
9726,8580.0,2024-02,12232.0,84119,23569.0,31691.0
9727,1686.0,2024-02,1045.0,84121,11797.0,4049.0
9728,730.0,2024-02,1715.0,84129,2791.0,15601.0
9729,1252.0,2024-02,2143.0,84131,4178.0,6887.0
9730,1898.0,2024-02,1568.0,84139,7372.0,9541.0
9731,2949.0,2024-02,2120.0,84141,7058.0,6221.0
9732,2844.0,2024-02,4168.0,84149,9043.0,10244.0
9733,3078.0,2024-02,6382.0,84151,9795.0,22484.0
9734,6358.0,2024-02,2877.0,84159,22668.0,8959.0
9735,521.0,2024-02,414.0,84161,1223.0,1047.0
9736,187.0,2024-02,476.0,84169,804.0,1399.0
9737,4130.0,2024-02,3337.0,84191,12345.0,8887.0
9738,3306.0,2024-02,2832.0,84199,8608.0,8169.0
9739,9625.0,2024-02,26512.0,84201,32292.0,84865.0
9740,25541.0,2024-02,9457.0,84209,74444.0,25013.0
9741,13766.0,2024-02,10145.0,84211,38543.0,26069.0
9742,13312.0,2024-02,14998.0,84219,32629.0,38188.0
9743,9116.0,2024-02,6998.0,84221,37658.0,21490.0
9744,7618.0,2024-02,7531.0,84229,21690.0,25910.0
9745,20941.0,2024-02,19090.0,84231,59502.0,52538.0
9746,11175.0,2024-02,13066.0,84239,28380.0,35052.0
9747,8574.0,2024-02,6198.0,84241,24828.0,16016.0
9748,8907.0,2024-02,11519.0,84249,22206.0,31205.0
9749,5063.0,2024-02,7432.0,84251,14277.0,19023.0
9750,7251.0,2024-02,5706.0,84259,19193.0,17158.0
9751,1261.0,2024-02,3725.0,84261,9822.0,20780.0
9752,3676.0,2024-02,1147.0,84269,21563.0,7470.0
9753,573.0,2024-02,3000.0,84271,2613.0,10519.0
9754,2633.0,2024-02,389.0,84279,9266.0,1910.0
9755,4266.0,2024-02,3155.0,84281,10996.0,9033.0
9756,3161.0,2024-02,3808.0,84289,8000.0,9886.0
9757,0.0,2024-02,5.0,84299,0.0,1.0
9758,6620.0,2024-02,3443.0,84301,21035.0,9189.0
9759,3368.0,2024-02,6073.0,84309,9466.0,18352.0
9760,3617.0,2024-02,3378.0,84311,12533.0,9623.0
9761,2083.0,2024-02,3052.0,84319,6263.0,9963.0
9762,2383.0,2024-02,2825.0,84321,8243.0,8667.0
9763,2574.0,2024-02,2445.0,84329,7265.0,7586.0
9764,2439.0,2024-02,1807.0,84331,8356.0,5400.0
9765,1629.0,2024-02,1604.0,84339,4851.0,4986.0
9766,2470.0,2024-02,3000.0,84341,10417.0,8933.0
9767,3721.0,2024-02,2837.0,84349,12396.0,13970.0
9768,6312.0,2024-02,20085.0,84351,18338.0,53463.0
9769,15715.0,2024-02,4292.0,84359,41323.0,11240.0
9770,6152.0,2024-02,14496.0,84361,17499.0,43787.0
9771,14175.0,2024-02,4220.0,84369,45023.0,12513.0
9772,1750.0,2024-02,10740.0,84371,4695.0,28894.0
9773,10345.0,2024-02,1968.0,84379,27277.0,5876.0
9774,3086.0,2024-02,5973.0,84381,7653.0,15043.0
9775,9332.0,2024-02,8837.0,84391,23212.0,22214.0
9776,5879.0,2024-02,5883.0,84401,15181.0,15582.0
9777,5857.0,2024-02,4946.0,84409,16901.0,14111.0
9778,6997.0,2024-02,4171.0,84411,17301.0,10172.0
9779,3875.0,2024-02,6628.0,84419,10338.0,16964.0
9780,8863.0,2024-02,4284.0,84421,23181.0,11470.0
9781,1103.0,2024-02,1674.0,84429,3402.0,4261.0
9782,1968.0,2024-02,1901.0,84431,5417.0,5847.0
9783,2790.0,2024-02,2364.0,84439,7630.0,5615.0
9784,2133.0,2024-02,6013.0,84449,7826.0,17326.0
9785,6108.0,2024-02,23417.0,84451,23545.0,70129.0
9786,6290.0,2024-02,2899.0,84459,17223.0,9221.0
9787,2862.0,2024-02,3270.0,84461,7397.0,9483.0
9788,4369.0,2024-02,5184.0,84469,13057.0,13768.0
9789,14630.0,2024-02,11823.0,84471,40061.0,33306.0
9790,10353.0,2024-02,13439.0,84479,27343.0,37843.0
9791,7806.0,2024-02,10084.0,84481,26785.0,33703.0
9792,9410.0,2024-02,7699.0,84489,31271.0,26030.0
9793,6840.0,2024-02,9833.0,84491,17464.0,24416.0
9794,11492.0,2024-02,6837.0,84499,29275.0,18464.0
9795,5995.0,2024-02,7509.0,84501,16221.0,20796.0
9796,7456.0,2024-02,6799.0,84511,20047.0,17904.0
9797,14888.0,2024-02,6549.0,84521,50882.0,19185.0
9798,7249.0,2024-02,18191.0,84529,24711.0,59594.0
9799,15836.0,2024-02,2804.0,84539,45569.0,11863.0
9800,6153.0,2024-02,4294.0,84541,15578.0,11235.0
9801,3626.0,2024-02,4366.0,84549,8868.0,12214.0
9802,4663.0,2024-02,3502.0,84551,10230.0,8996.0
9803,6385.0,2024-02,9064.0,84559,15712.0,22557.0
9804,2172.0,2024-02,2160.0,84561,5623.0,7516.0
9805,4729.0,2024-02,5158.0,84569,13871.0,14459.0
9806,587.0,2024-02,2901.0,84571,1740.0,10272.0
9807,7365.0,2024-02,4140.0,84579,22989.0,12570.0
9808,61.0,2024-02,1019.0,84581,376.0,7650.0
9809,465.0,2024-02,354.0,84589,3907.0,2623.0
9810,968.0,2024-02,3646.0,84591,4243.0,15021.0
9811,3586.0,2024-02,701.0,84599,15683.0,3988.0
9812,1998.0,2024-02,1651.0,84601,4711.0,4678.0
9813,1976.0,2024-02,2394.0,84609,5011.0,5723.0
9814,2444.0,2024-02,2198.0,84611,7686.0,5640.0
9815,1904.0,2024-02,2366.0,84619,4998.0,9395.0
9816,5543.0,2024-02,2720.0,84621,17100.0,8925.0
9817,3372.0,2024-02,5119.0,84629,12378.0,15270.0
9818,2927.0,2024-02,2104.0,84631,7232.0,5593.0
9819,3343.0,2024-02,5040.0,84639,8756.0,13461.0
9820,5891.0,2024-02,7663.0,84641,15386.0,21611.0
9821,1511.0,2024-02,2859.0,84649,4604.0,8147.0
9822,830.0,2024-02,18161.0,84651,2284.0,49209.0
9823,11641.0,2024-02,552.0,84659,32656.0,1379.0
9824,3047.0,2024-02,13580.0,84661,8388.0,36692.0
9825,12477.0,2024-02,1896.0,84669,32546.0,4774.0
9826,1102.0,2024-02,3649.0,84671,4736.0,15953.0
9827,3755.0,2024-02,601.0,84679,16462.0,1972.0
9828,1176.0,2024-02,1129.0,84681,3074.0,3083.0
9829,635.0,2024-02,380.0,84691,1833.0,985.0
9830,5375.0,2024-02,6222.0,84701,20426.0,20720.0
9831,2381.0,2024-02,2709.0,84709,9353.0,11807.0
9832,2137.0,2024-02,6085.0,85019,5751.0,16820.0
9833,6904.0,2024-02,2194.0,85021,18633.0,6489.0
9834,427.0,2024-02,2023.0,85029,1764.0,5754.0
9835,2049.0,2024-02,419.0,85031,6266.0,1043.0
9836,302.0,2024-02,2101.0,85039,806.0,5745.0
9837,3773.0,2024-02,884.0,85041,16611.0,5502.0
9838,908.0,2024-02,4066.0,85049,5913.0,16486.0
9839,558.0,2024-02,1750.0,85051,1332.0,3828.0
9840,1532.0,2024-02,539.0,85059,3247.0,1438.0
9841,5599.0,2024-02,10379.0,85061,12107.0,21656.0
9842,9660.0,2024-02,5796.0,85069,20491.0,14477.0
9843,1382.0,2024-02,2995.0,85071,4937.0,11474.0
9844,2563.0,2024-02,1329.0,85079,10542.0,6556.0
9845,1071.0,2024-02,1886.0,85081,3056.0,5444.0
9846,1709.0,2024-02,905.0,85089,4800.0,2246.0
9847,38986.0,2024-02,38919.0,85091,114381.0,115095.0
9848,41995.0,2024-02,48457.0,85099,123262.0,135441.0
9849,1316.0,2024-02,2650.0,85101,3520.0,8885.0
9850,2395.0,2024-02,1147.0,85109,9055.0,3693.0
9851,2138.0,2024-02,93.0,90011,5048.0,201.0
9852,911.0,2024-02,4310.0,90019,2377.0,12115.0
9853,4507.0,2024-02,179.0,90021,11842.0,357.0
9854,611.0,2024-02,2362.0,90029,2020.0,6616.0
9855,1198.0,2024-02,114.0,90031,3410.0,197.0
9856,35.0,2024-02,995.0,90039,77.0,2630.0
9857,605.0,2024-02,230.0,90051,1577.0,328.0
9858,14.0,2024-02,136.0,90059,13.0,383.0
9859,1639.0,2024-02,370.0,90061,11561.0,741.0
9860,693.0,2024-02,2846.0,90069,1434.0,13053.0
9861,4439.0,2024-02,4251.0,90079,10155.0,9642.0
9862,2463.0,2024-02,3065.0,91041,8777.0,9764.0
9863,1770.0,2024-02,1937.0,91049,5599.0,7399.0
9864,2067.0,2024-02,3330.0,91051,4696.0,9708.0
9865,4236.0,2024-02,2575.0,91059,11989.0,6539.0
9866,1240.0,2024-02,3337.0,91061,3541.0,8750.0
9867,3416.0,2024-02,1518.0,91069,9121.0,4741.0
9868,682.0,2024-02,1584.0,91071,1256.0,4619.0
9869,1084.0,2024-02,808.0,91079,2706.0,1811.0
9870,3381.0,2024-02,2062.0,91081,8779.0,6920.0
9871,2407.0,2024-02,3818.0,91089,7691.0,9799.0
9872,13739.0,2024-02,6914.0,91091,37754.0,18882.0
9873,5406.0,2024-02,10889.0,91099,13933.0,29050.0
9874,80.0,2024-02,199.0,91101,,
9875,80.0,2024-02,158.0,91111,,
9876,34389.0,2024-02,55958.0,92041,79740.0,119700.0
9877,65163.0,2024-02,45025.0,92049,125178.0,105008.0
9878,2737.0,2024-02,3434.0,92051,5803.0,8762.0
9879,11680.0,2024-02,10440.0,92059,28514.0,21759.0
9880,8220.0,2024-02,10504.0,92061,32604.0,31877.0
9881,9149.0,2024-02,4725.0,92069,30904.0,18752.0
9882,8376.0,2024-02,12188.0,92071,25124.0,34453.0
9883,13568.0,2024-02,6446.0,92079,33670.0,17650.0
9884,1481.0,2024-02,2438.0,92081,11697.0,16866.0
9885,3471.0,2024-02,1804.0,92089,16774.0,8713.0
9886,1369.0,2024-02,2804.0,92091,3855.0,8848.0
9887,7446.0,2024-02,4566.0,92099,22138.0,12903.0
9888,4884.0,2024-02,8828.0,92101,14296.0,24539.0
9889,3592.0,2024-02,1253.0,92109,10269.0,3322.0
9890,12571.0,2024-02,17602.0,92111,24661.0,40456.0
9891,20455.0,2024-02,11879.0,92119,41793.0,25175.0
9892,12981.0,2024-02,8485.0,92121,25468.0,21871.0
9893,7892.0,2024-02,12675.0,92129,19552.0,23234.0
9894,2282.0,2024-02,4571.0,92131,6234.0,12313.0
9895,4291.0,2024-02,1876.0,92139,11452.0,5917.0
9896,2093.0,2024-02,4157.0,92141,5930.0,11408.0
9897,4655.0,2024-02,1939.0,92149,13545.0,5187.0
9898,3157.0,2024-02,4223.0,92151,12125.0,11990.0
9899,5169.0,2024-02,3425.0,92159,15268.0,12154.0
9900,7430.0,2024-02,4008.0,92161,19101.0,9238.0
9901,3901.0,2024-02,7850.0,92169,9318.0,21918.0
9902,5842.0,2024-02,1843.0,92171,13346.0,4594.0
9903,1375.0,2024-02,5162.0,92179,3414.0,12497.0
9904,5021.0,2024-02,3434.0,92181,9606.0,6940.0
9905,3087.0,2024-02,4983.0,92189,5694.0,10206.0
9906,847.0,2024-02,754.0,92191,,
9907,386.0,2024-02,193.0,92199,,
9908,3249.0,2024-02,1897.0,92201,8967.0,5604.0
9909,1455.0,2024-02,3187.0,92209,4077.0,8570.0
9910,2711.0,2024-02,1756.0,92211,13534.0,8463.0
9911,1184.0,2024-02,812.0,92219,5493.0,3855.0
9912,8803.0,2024-02,2770.0,92221,23204.0,7202.0
9913,4716.0,2024-02,9752.0,92229,11118.0,25945.0
9914,12247.0,2024-02,2955.0,92231,26048.0,9025.0
9915,7629.0,2024-02,23917.0,92239,20869.0,55395.0
9916,14300.0,2024-02,5279.0,92241,37416.0,14989.0
9917,6799.0,2024-02,17543.0,92249,18293.0,44965.0
9918,270.0,2024-02,353.0,92251,,
9919,217.0,2024-02,339.0,92261,,
9920,3575.0,2024-02,860.0,92271,12532.0,2914.0
9921,792.0,2024-02,3860.0,92279,2813.0,12562.0
9922,2146.0,2024-02,697.0,92289,,
9923,2041.0,2024-02,1560.0,92301,5043.0,4063.0
9924,1288.0,2024-02,2025.0,92309,2970.0,5564.0
9925,2461.0,2024-02,7025.0,93011,13057.0,17510.0
9926,7404.0,2024-02,2631.0,93019,24140.0,13997.0
9927,3971.0,2024-02,8369.0,93021,9928.0,21975.0
9928,9409.0,2024-02,4856.0,93029,25625.0,11640.0
9929,4303.0,2024-02,6995.0,93031,18697.0,22383.0
9930,6384.0,2024-02,4126.0,93039,15752.0,10881.0
9931,2978.0,2024-02,3839.0,93041,7844.0,9359.0
9932,4423.0,2024-02,4588.0,93049,11060.0,10716.0
9933,1799.0,2024-02,2181.0,93051,5375.0,5446.0
9934,2252.0,2024-02,1794.0,93059,6602.0,5731.0
9935,6039.0,2024-02,7988.0,93061,17263.0,21221.0
9936,6424.0,2024-02,4025.0,93069,15830.0,11564.0
9937,5490.0,2024-02,6479.0,93071,12829.0,15781.0
9938,6146.0,2024-02,5173.0,93079,14030.0,12891.0
