,Description,RoadName,Longitude,Latitude,BusStopCode,LinkID
3141,Blk 303,Sembawang Ave,103.82241222202444,1.44426472199698,58391,104009959
3142,Opp Blk 303,Sembawang Ave,103.822564665947,1.44399912458783,58399,104009959
3143,Opp Blk 491,Admiralty Link,103.81800207598673,1.45575658287341,58401,103100138
3144,Blk 491,Admiralty Link,103.81810058815044,1.4561083849161,58409,103100138
3145,Blk 404A CP,Admiralty Link,103.81658372927154,1.45461200191848,58411,103047150
3146,Blk 482A CP,Admiralty Link,103.81583789207468,1.4546446175566,58419,103047150
3147,Blk 353,Admiralty Dr,103.81902919989244,1.4513061244853,58421,103103130
3148,Bet Blks 415/416,Admiralty Dr,103.81892529028816,1.45151629026328,58429,103103130
3149,Blk 567B,Champions Way,103.788426,1.428437,58431,104009471
3150,Opp Blk 567B,Champions Way,103.78833922258168,1.42857896419364,58439,104009471
3151,Blk 567A,Champions Way,103.788937,1.42731,58441,104009586
3152,S'pore Sports Sch,Champions Way,103.78906720963263,1.4270920469684,58449,104009586
3153,Aft Heavy Veh Pk,Sembawang Dr,103.81537241523831,1.46002660309429,58451,108003607
3154,Bef Heavy Veh Pk,Sembawang Dr,103.81514063371952,1.45994030687762,58459,103028831
3155,Innova Pr Sch,Champions Way,103.79044555841314,1.42965591818928,58461,104005446
3156,Opp Wellington Pr Sch,Wellington Circle,103.82267933798676,1.45305905176825,58481,103047106
3157,Wellington Pr Sch,Wellington Circle,103.82251092163828,1.45285946613506,58489,103100790
3158,Opp Blk 507A,Montreal Dr,103.82431343665893,1.45272174340224,58491,103084499
3159,Blk 506A,Montreal Dr,103.82428769521944,1.45205869701978,58499,103049182
3160,Blk 592A,Montreal Link,103.82708492151544,1.4507187825944,58501,109000106
3161,Blk 590A,Montreal Link,103.82696425665894,1.45059927113154,58509,109000106
3162,Blk 104C,Canberra st,103.8315,1.44964,58511,103041022
3163,OPP BLK 104B,Canberra st,103.831062,1.44973306,58519,103041022
3164,BLK 106A,Canberra st,103.8326,1.44819389,58521,103041022
3165,BLK 108 CP,Canberra st,103.832461,1.44801889,58529,103041022
3166,BLK 129A,Canberra Way,103.8323,1.44543806,58531,103096307
3167,BLK 120A,Canberra Way,103.832311,1.44576806,58539,103096307
3168,Opp Canberra Stn,Canberra Link,103.830351,1.44284,58541,103115510
3169,Canberra Stn,Canberra Link,103.830142,1.442578,58549,103115510
3170,Gambas Ave,Sembawang Ave,103.8168685,1.441805,58571,103105227
3171,Gambas Ave,Sembawang Ave,103.817029,1.4415255,58579,103105227
3172,Bef Gambas Cres,Bef Gambas Cres,103.813122,1.443876,58581,103055938
3173,Opp Gambas Cres,Opp Gambas Cres,103.813173,1.443534,58589,103055938
3174,Blk 108A,Canberra Wk,103.831129,1.448139,58601,103041022
3175,Blk 109A,Canberra Wk,103.830401,1.447964,58609,103115622
3176,Blk 115C,Canberra Cres,103.82993,1.446533,58611,103115618
3177,Opp Blk 115C,Canberra Cres,103.830152,1.44637,58619,103115618
3178,Blk 126 Cp,Canberra st,103.834031,1.445953,58621,103096310
3179,BLK 767,Yishun Ave 2,103.8350086,1.424583611,58991,103079814
3180,Yishun Int,Yishun Ave 2,103.8361105319593,1.4285384902718,59008,103092515
3181,Yishun Int,Yishun Ave 2,103.8360975,1.4284,59009,103092515
3182,Bef Sg Seletar Bridge,Lentor Ave,103.827464,1.401439,59011,103105142
3183,Aft Sg Seletar Bridge,Lentor Ave,103.82751,1.403681,59019,103105135
3184,Bef Yishun Ave 1,Lentor Ave,103.82908330455544,1.40922833847299,59021,103073170
3185,Aft Yishun Ave 1,Lentor Ave,103.82924769115782,1.40885843406387,59029,103105126
3186,Opp Yishun Sports Hall,Yishun Ave 2,103.83083958669692,1.41277747172151,59031,104000062
3187,Yishun Sports Hall,Yishun Ave 2,103.8315630055702,1.41342871609658,59039,103107491
3188,Bef Khatib Stn,Yishun Ave 2,103.832591612732,1.41625420109094,59041,103107498
3189,Opp Khatib Stn,Yishun Ave 2,103.83339984073773,1.41700998157675,59049,103107498
3190,Blk 790,Yishun Ave 2,103.83429674432548,1.41968270185637,59051,103106286
3191,Blk 608,Yishun Ave 2,103.83497942324875,1.42054602879781,59059,103074426
3192,Blk 763,Yishun Ave 2,103.83495820649408,1.42556399229911,59061,103080799
3193,Opp Blk 757,Yishun Ave 2,103.83536957259516,1.42657294826877,59069,103080803
3194,Yishun Stn Exit E,Yishun Ave 2,103.8354931,1.429383056,59072,103092519
3195,Opp Yishun Stn,Yishun Ave 2,103.83546942999692,1.42868146490253,59073,103092515
3196,Yishun Stn,Yishun Ave 2,103.83516195358482,1.42926606883551,59079,103092519
3197,Blk 774,Yishun Ring Rd,103.83164666791832,1.42371474872973,59081,103101911
3198,Opp Blk 774,Yishun Ring Rd,103.83155749997913,1.42397861098025,59089,103101911
3199,Blk 154,Yishun Ave 2,103.83510814544051,1.43165245434506,59091,103109418
3200,Blk 220,Yishun Ave 2,103.83522544787668,1.43272835490407,59099,103109423
3201,Yishun Pr Sch,Yishun Ring Rd,103.83302746443204,1.43420210733558,59101,103013815
3202,Opp Yishun Pr Sch,Yishun Ring Rd,103.83322945585378,1.4343984933093,59109,103013815
3203,Blk 701,Yishun Ave 5,103.82888452126694,1.43016395103424,59111,103036955
3204,Opp Blk 701A,Yishun Ave 5,103.82794865433571,1.43037444021889,59119,103054043
3205,Blk 121,Yishun Ring Rd,103.82999668990018,1.43453851053761,59121,103053846
3206,Opp Blk 121,Yishun Ring Rd,103.830267560125,1.43490004260739,59129,103053846
3207,Blk 137,Yishun Ring Rd,103.82969184791156,1.43192545956112,59131,103053854
3208,Aft Chong Pang CC,Yishun Ring Rd,103.82955664267412,1.43140749331253,59139,103053838
3209,Blk 741,Yishun Ave 5,103.83275541050214,1.43034383196416,59141,103069558
3210,Blk 145,Yishun Ave 5,103.83218000002928,1.43061861098729,59149,103069558
3211,Opp Yishun Stn Exit B,Yishun Ave 5,103.8346706884974,1.43055466220788,59159,103036963
3212,Opp Blk 201,Yishun Ctrl,103.83793159453415,1.43014843981169,59161,103091539
3213,Bet Blks 201/202,Yishun Ctrl,103.83769416711104,1.4304570083984,59169,103036983
3214,Blk 309,Yishun Ave 9,103.84019665786346,1.43226509746155,59171,103040386
3215,Blk 241,Yishun Ave 9,103.83988331688866,1.43221439515231,59179,103040382
3216,Opp Blk 245,Yishun Ave 9,103.84218833299444,1.43416611096992,59181,103035802
3217,Blk 245,Yishun Ave 9,103.84204166750072,1.43425361497792,59189,103035802
3218,Opp Northland Sec Sch,Yishun Ave 6,103.84212083297022,1.43649083301477,59191,103057778
3219,Blk 250,Yishun Ave 6,103.84224938363204,1.43609553700432,59199,103057782
3220,Opp Chongfu Pr Sch,Yishun Ave 6,103.8403521964609,1.43871588444799,59201,103035794
3221,Blk 272,Yishun Ave 6,103.84021166701386,1.43856611102095,59209,103035794
3222,Blk 289,Yishun Ave 7,103.8381736110171,1.44037027798466,59211,103060626
3223,Opp Blk 288,Yishun Ave 7,103.83757625759554,1.44045526236363,59219,103060626
3224,Opp Yishun Ind Pk A,Yishun Ave 7,103.83502785005078,1.43902299324239,59221,103069611
3225,Yishun Ind Pk A,Yishun Ave 7,103.83416399362906,1.43901589576688,59229,103069611
3226,Blk 227,Yishun Ring Rd,103.83680745007868,1.43537970016985,59231,103057859
3227,Blk 291,Yishun Ring Rd,103.83684372359264,1.43560781996531,59239,103057859
3228,Blk 236,Yishun Ring Rd,103.8392293015936,1.43427221606754,59241,103046843
3229,Blk 257,Yishun Ring Rd,103.8394374423364,1.43436086302643,59249,103046843
3230,Opp Darul Makmur Mque,Yishun Ave 2,103.83368337352286,1.43669132626001,59251,103092654
3231,Darul Makmur Mque,Yishun Ave 2,103.83379791523896,1.43716783426775,59259,103092654
3232,Blk 174,Yishun Ave 7,103.83159143616112,1.43755803458153,59261,104003474
3233,Opp Blk 174,Yishun Ave 7,103.8312528105951,1.43774971409693,59269,103092559
3234,Blk 118,Yishun Ave 7,103.82855161345292,1.4362831713903,59271,103114678
3235,Opp Ahmad Ibrahim Sec Sch,Yishun Ave 7,103.8288049642525,1.43670438744279,59279,103082814
3236,Blk 654,Yishun Ave 4,103.84070404095088,1.4228063053424,59281,103098798
3237,Blk 676 CP,Yishun Ave 4,103.84138894371272,1.42166630737691,59289,103098798
3238,Blk 666,Yishun Ave 4,103.8407248899634,1.4189297001887,59291,103041778
3239,Blk 671 CP,Yishun Ave 4,103.84101934062129,1.41910065823939,59299,103041778
3240,Blk 731,Yishun Ring Rd,103.8305483297094,1.42857438462559,59301,103053842
3241,Jiemin Pr Sch,Yishun Ring Rd,103.83063072371398,1.42826195477761,59309,103053842
3242,Blk 760,Yishun Ring Rd,103.83218609995292,1.4260484365847,59311,103101907
3243,Blk 729,Yishun Ring Rd,103.832010832974,1.42617166698404,59319,103101907
3244,Blk 794,Yishun Ring Rd,103.831802328761,1.42004673882783,59321,103053862
3245,Naval Base Sec Sch,Yishun Ring Rd,103.83179596945222,1.41968029160119,59329,103053862
3246,Blk 773,Yishun Ave 3,103.83276716795122,1.422973728077,59331,103106050
3247,Blk 776,Yishun Ave 3,103.83378411194366,1.42273567302859,59339,103106047
3248,Khoo Teck Puat Hosp,Yishun Ctrl,103.838644569159,1.42367163179884,59341,103106067
3249,Opp Khoo Teck Puat Hosp,Yishun Ctrl,103.83882425770956,1.42345056032348,59349,103106067
3250,Opp Blk 322,Yishun Ctrl,103.8402288889874,1.42877888900017,59351,103069698
3251,Blk 322,Yishun Ctrl,103.84071821797886,1.42844102693712,59359,103106071
3252,Blk 647,Yishun St 61,103.83683836680166,1.42214126973318,59369,103054031
3253,Opp Chung Cheng High Sch,Yishun St 61,103.83823983239508,1.41946852245611,59379,106005070
3254,Blk 314,Yishun Ring Rd,103.84196021620254,1.43181131616813,59381,103101475
3255,Opp Blk 314,Yishun Ring Rd,103.84208246442348,1.43202071867504,59389,103101475
3256,Blk 342B,Yishun Ring Rd,103.84523111093658,1.43021107363512,59391,108002139
3257,Opp Blk 367,Yishun Ring Rd,103.84552062872451,1.43026750784845,59399,108002139
3258,Blk 358,Yishun Ring Rd,103.84615134332738,1.42705456686774,59401,103101467
3259,Evangel Family Ch,Yishun Ring Rd,103.84640616622914,1.42663883088373,59409,103101467
3260,Blk 356,Yishun Ring Rd,103.84572707357924,1.42521425593657,59411,103056202
3261,Blk 413,Yishun Ring Rd,103.84607,1.42536,59419,103101471
3262,Blk 624,Yishun Ring Rd,103.8351341252188,1.41762836917061,59421,103084662
3263,Blk 846,Yishun Ring Rd,103.835047,1.417434,59429,103084662
3264,Blk 630,Yishun Ring Rd,103.8376805,1.417805,59431,103056291
3265,Blk 858,Yishun Ring Rd,103.838374,1.417834,59439,103056291
3266,Naval Base Pr Sch,Yishun Ave 4,103.83948333301474,1.41588388901051,59441,103084643
3267,Opp Naval Base Pr Sch,Yishun Ave 4,103.83953916700452,1.41552972203074,59449,103084643
3268,Bet Blks 349/350,Yishun Ave 11,103.84360741617542,1.42569613726662,59451,103084615
3269,Opp Huamin Pr Sch,Yishun Ave 11,103.84259503772016,1.42637371131971,59459,103070994
3270,Opp Blk 419,Yishun Ave 11,103.84695938114268,1.4233562505923,59461,104000067
3271,Blk 419,Yishun Ave 11,103.84747960044407,1.42357927683882,59469,104000067
3272,Blk 430B,Yishun Ave 1,103.8490197156018,1.42111543044621,59471,103098818
3273,Opp Blk 430B,Yishun Ave 1,103.84865147425622,1.42034812354505,59479,103041746
3274,Blk 873,Yishun St 81,103.83647690158536,1.41542424800444,59481,103084659
3275,Orchid Pk Condo,Yishun St 81,103.83459754405295,1.41325017295345,59499,103084651
3276,Blk 871,Yishun Ave 1,103.83810681040472,1.41289253257843,59501,103109458
3277,Opp Blk 871,Yishun Ave 1,103.83794497908777,1.41252120911526,59509,103109458
3278,Yishun Sec Sch,Yishun St 71,103.82895211582186,1.42716904966997,59511,103071059
3279,Yishun Emerald,Yishun Ave 2,103.83171080846516,1.44003661278482,59521,103092650
3280,Opp Yishun Emerald,Yishun Ave 2,103.8318142995419,1.44035052900307,59529,103092650
3281,Sree Maha Mariamman Tp,Yishun Ave 3,103.83018072233916,1.42363018656288,59541,103106054
3282,Opp Sree Maha Mariamman Tp,Yishun Ave 3,103.830526057113,1.42313912325939,59549,103069554
3283,Blk 722,Yishun Ave 3,103.82822466548578,1.42539008150192,59551,103035522
3284,Opp Blk 722,Yishun Ave 3,103.82821308909148,1.42511776424343,59559,103035522
3285,Opp Khatib Stn Exit D,Yishun Ring Rd,103.83293375107692,1.41870141531997,59561,103101458
3286,Khatib Stn Exit D,Yishun Ring Rd,103.83293900021364,1.41849332350079,59569,103101458
3287,Opp Northbrooks Sec Sch,Yishun Ring Rd,103.84373330710623,1.42072559126348,59571,104004682
3288,Blk 456,Yishun Ring Rd,103.843953,1.420294,59579,104002638
3289,Blk 432C,Yishun St 41,103.84618997941804,1.41903123253322,59581,104000654
3290,Blk 505C,Yishun St 41,103.84477283466764,1.4196568772859,59589,104003663
3291,Bet Blks 405/406,Yishun Ave 6,103.84947950182573,1.42653688735925,59591,103028842
3292,Opp Blk 406,Yishun Ave 6,103.84968027780072,1.42640861109823,59599,103028842
3293,BLK 391,Yishun Ave 6,103.849376,1.429842,59601,103096507
3294,Opp Blk 391,Yishun Ave 6,103.8495613888577,1.4289961111075,59609,103096507
3295,Opp Yishun Community Hosp,Yishun Ctrl 2,103.83666744952644,1.42362582861812,59611,111900622
3296,Yishun Community Hosp,Yishun Ctrl 2,103.83687299997104,1.42335199999945,59619,111900618
3297,Bet Blks 318A/318B,Yishun Ave 6,103.84410555917717,1.43416283001882,59621,103106062
3298,Opposite Blk 317A,Yishun Ave 6,103.843898,1.43463,59629,103106062
3299,Opp Blk 445,Yishun Ring Rd,103.84397389045571,1.42333778088573,59631,104003579
3300,Bet Blks 445/449,Yishun Ring Rd,103.84412388893058,1.42318166665872,59639,104003579
3301,Bet Blks 333C/333D,Yishun St 31,103.8457231,1.43152,59641,106002011
3302,Opp Blk 333C,Yishun St 31,103.845705,1.431392,59649,106002011
3303,Blk 348B,Yishun Ave 11,103.8416941886226,1.42711698762084,59651,103059314
3304,Blk 932,Yishun Ctrl 1,103.83762861110566,1.42631491614237,59661,103116035
3305,Opp Blk 932,Yishun Ctrl 1,103.83784276257872,1.42623639393056,59669,103116035
3306,Opp SAFRA Yishun,Yishun Ctrl,103.84020205228327,1.42548192920513,59701,103042931
3307,Bef SAFRA Yishun,Yishun Ctrl,103.84064406907125,1.42599217250432,59709,103042927
3308,Blk 672C,Yishun Ring Rd,103.8427135,1.418198,59711,104001154
3309,Opp Blk 672C,Yishun Ring Rd,103.84200497226853,1.41756544907262,59719,104002763
3310,Blk 816,Yishun Ave 1,103.83367988105842,1.41153711897875,59721,103106042
3311,Opp Blk 816,Yishun Ave 1,103.83350299996852,1.41113811897325,59729,103106042
3312,Blk 512A,Yishun Ave 1,103.84149524920336,1.4141292303869,59731,103092738
3313,Opp Blk 512A,Yishun Ave 1,103.84214688104234,1.41416011900146,59739,103092738
3314,Opp Orchid Country Club,Yishun Ave 1,103.84464056605152,1.41554882267258,59741,104003822
3315,Orchid Country Club,Yishun Ave 1,103.8443330000306,1.41499035691552,59749,104003822
3316,Opp The Shaughnessy,Yishun Ave 1,103.84590800002532,1.41725535689777,59751,103094947
3317,The Shaughnessy,Yishun Ave 1,103.8463109999724,1.41755035688919,59759,103094947
3318,Blk 504C,Yishun Ring Rd,103.84326740385671,1.41849608053432,59761,104003834
3319,Blk 469B,Yishun Ave 1,103.852066,1.423939,59771,104002787
3320,Opp Blks 469A/469B,Yishun Ave 1,103.85251851284276,1.42408305602704,59779,104008015
3321,Aft Yishun Ave 6,Yishun Ave 1,103.85125812567784,1.4232168633454,59781,104002802
3322,Bef Yishun Ave 6,Yishun Ave 1,103.85136389998304,1.42301388896819,59789,104002802
3323,Blk 471A,Yishun Ave 1,103.853576,1.425903,59791,104004131
3324,Blk 382C,Yishun Ave 6,103.847891,1.431669,59801,103078158
3325,Opp Blk 382C,Yishun Ave 6,103.847993,1.431761,59809,103078158
3326,Blk 477B,Yishun St 42,103.852056,1.427487,59811,112000866
3327,Blk 467C,Yishun St 42,103.851955,1.42696,59819,104000507
3328,Blk 334B,Yishun Ave 6,103.845777,1.432912,59821,103106059
3329,Opposite Blk 334B,Yishun Ave 6,103.846904,1.432833,59829,103069591
3330,BENDEMEER STN EXIT A,Kallang Bahru,103.8637679549332,1.31471795031338,60011,103072595
3331,BENDEMEER STN EXIT B,Kallang Bahru,103.86413644350252,1.31479811892165,60019,103072595
3332,Chubb S'pore,Kallang Bahru,103.86669874193286,1.31828596087227,60021,103077211
3333,Blk 16,Kallang Bahru,103.8660013675876,1.31717045698013,60029,103076466
3334,BEF GEYLANG BAHRU STN,Kallang Bahru,103.87007832529532,1.3204097072077,60031,108003430
3335,Opp Blk 66,Kallang Bahru,103.86983042567824,1.31996473842763,60039,108003430
3336,Opp Kallang Pl,Boon Keng Rd,103.86571468040536,1.3141464005633,60051,103073395
3337,Bef Kallang Pl,Boon Keng Rd,103.86586250001176,1.31434638899368,60059,103073395
3338,Aft Infineon,Jln Kolam Ayer,103.87402134422793,1.32276521075674,60061,104005236
3339,Kallang Basin Swim Cplx,Jln Kolam Ayer,103.87256741522512,1.32335935195255,60069,104008698
3340,Kolam Ayer Ind Est,Jln Kolam Ayer,103.87028217319148,1.32719924782732,60071,107002728
3341,Bef Bendemeer Rd,Jln Kolam Ayer,103.86950969695144,1.32685601711017,60079,109002148
3342,St. Andrew'S Village,Jln Toa Payoh,103.8662910461625,1.32931226062177,60081,104006336
3343,Opp St. Andrew'S Village,Jln Toa Payoh,103.86615967295366,1.32865054961465,60089,104009448
3344,Bef Lavender St,Bendemeer Rd,103.861404,1.315304,60099,108001016
3345,Kwong Wai Shiu Hosp,S'goon Rd,103.86004042483177,1.31783421341306,60101,103076948
3346,Opp Boon Keng Stn,Bendemeer Rd,103.86409707876383,1.31880431510648,60119,103086584
3347,Boon Keng Stn/Blk 102,S'goon Rd,103.86179781146464,1.32008815616383,60121,103078828
3348,Blk 44,Bendemeer Rd,103.86628982237994,1.32204861560134,60139,103109192
3349,Opp Bendemeer Pr Sch,S'goon Rd,103.86385682733588,1.32258753768004,60141,103076772
3350,Blk 54,Bendemeer Rd,103.86764196002876,1.32409476572475,60159,103082360
3351,St. Michael's Pl,S'goon Rd,103.8655673081052,1.32477289725503,60161,103082140
3352,MOM Svcs Ctr,Bendemeer Rd,103.86834025123764,1.32634025655419,60179,103088308
3353,Aft Moonstone Lane,S'goon Rd,103.86738538742664,1.32714561804071,60181,103071796
3354,Blk 7,Boon Keng Rd,103.86195722198198,1.31718305596849,60191,108003235
3355,Boon Keng Stn/Blk 22,Boon Keng Rd,103.8612788890282,1.3179530560114,60199,103054990
3356,18 Woodsville,Upp S'goon Rd,103.8683861111429,1.32933888886,60201,103071751
3357,Sant Ritz,Upp S'goon Rd,103.86896099565628,1.32986133945973,60209,103114738
3358,Aft Tai Thong Cres,MacPherson Rd,103.870488,1.328541,60211,103075402
3359,Bef Siemens Ctr,MacPherson Rd,103.8704918465033,1.32829192682419,60219,103075402
3360,BLK 73/GEYLANG BAHRU STN,Geylang Bahru,103.87081431318352,1.32212380559601,60221,103063706
3361,Blk 68,Geylang Bahru,103.87024013608315,1.32258108743147,60229,103089822
3362,Blk 1,St. George'S Rd,103.8615915962133,1.32355461431031,60241,103011918
3363,Blk 14,St. George'S Rd,103.86194240512684,1.32346800000844,60249,103011918
3364,Blk 15,St. Wilfred Rd,103.8615552153952,1.32450918973195,60251,103030627
3365,Potong Pasir Stn Exit C,Upp S'goon Rd,103.8689179493056,1.33132471594343,60261,103114647
3366,Potong Pasir Stn Exit B,Upp S'goon Rd,103.86922890950602,1.33099030126892,60269,111000030
3367,Blk 122,Potong Pasir Ave 1,103.86663249997784,1.33521166697553,61009,103052226
3368,Blk 103,Upp S'goon Rd,103.86946402615806,1.3333927981396,61011,103075310
3369,Opp Blk 101,Upp S'goon Rd,103.86976166703384,1.33320166700854,61019,103075310
3370,Aft Woodleigh Pk,Upp S'goon Rd,103.87018878876424,1.33627668492978,61021,103110618
3371,Opp Woodleigh Pk,Upp S'goon Rd,103.870563,1.336175,61029,103110618
3372,Woodleigh Stn Exit B,Upp S'goon Rd,103.8704496726279,1.33836472248768,61031,117000366
3373,Woodleigh Stn Exit A,Upp S'goon Rd,103.87084881783568,1.33845332842129,61039,117000362
3374,Bef Braddell Rd,Upp S'goon Rd,103.87049194397346,1.34142999996834,61041,111000572
3375,Aft Bartley Rd,Upp S'goon Rd,103.8709686110327,1.34196277802503,61049,111000584
3376,Blk 148,Potong Pasir Ave 1,103.8682283329788,1.33268166698419,61061,108002567
3377,Potong Pasir Stn Exit A,Potong Pasir Ave 1,103.8683809239276,1.33275975641149,61069,108002567
3378,Blk 121,Potong Pasir Ave 1,103.86525430193132,1.33598640879377,61079,103052230
3379,Bet Blks 138/144,Potong Pasir Ave 3,103.86530804883829,1.3330716590648,61089,103060127
3380,Potong Pasir CC,Potong Pasir Ave 2,103.8670999999672,1.33236805597247,61099,103095742
3381,Blk 120,Potong Pasir Ave 1,103.86370334032118,1.33560138948489,61101,108000590
3382,Blk 114B,Bidadari Pk Dr,103.872035,1.3354995,61111,103110618
3383,Blk 103B,Bidadari Pk Dr,103.871938,1.335623,61119,103110618
3384,Aft Bartley Rd,Upp Paya Lebar Rd,103.88345100001618,1.3421349999944,62011,111000382
3385,Aft Rochdale Rd,Upp Paya Lebar Rd,103.88405276089232,1.34215709944082,62019,111000280
3386,Wisma AUPE,Upp Paya Lebar Rd,103.8825074871872,1.3436889743392,62021,111000264
3387,Paya Lebar Gdns,Upp Paya Lebar Rd,103.88273473175272,1.34411328094155,62029,104003326
3388,Bef How Sun Rd,Upp Paya Lebar Rd,103.88171014272702,1.34521001044775,62031,103054371
3389,Raya Gdn,Upp Paya Lebar Rd,103.880911959518,1.3467680506898,62039,103015387
3390,Opp Bethany Presby Ch,Upp Paya Lebar Rd,103.88018488884607,1.3483829232168,62041,103077087
3391,Aft Paya Lebar Cres,Upp Paya Lebar Rd,103.88022749996824,1.34904000002665,62049,103062118
